STATION,NAME,DATE,AWND,FMTM,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-04-2017,12.75,8492,1001,0.16,69,85,60,290,290,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-04-2017,13.87,879,217,0,64,70,51,100,100,25.1,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-05-2017,12.75,7205,1286,0,55,67,50,180,180,28,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-05-2017,18.34,8910,1876,0.02,66,77,59,270,240,36,47
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-05-2017,17.45,5956,534,0,64,68,52,330,310,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-05-2017,11.18,6760,619,0,55,61,44,150,150,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-05-2017,15.66,6478,1037,1.78,55,61,51,110,110,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-05-2017,19.24,2111,598,0.05,58,62,54,170,160,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-05-2017,15.43,806,565,0,54,57,49,260,260,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-05-2017,11.86,7734,660,0,53,61,42,280,270,23.9,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-05-2017,7.83,5392,1151,0,54,63,47,200,180,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-05-2017,5.82,7871,1759,0,54,60,50,170,200,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-05-2017,6.26,524,1562,0,54,61,48,120,160,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-05-2017,8.5,2999,781,0,53,61,47,160,150,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-05-2017,14.76,7957,1041,1.65,51,53,47,40,30,28,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-05-2017,15.88,2592,1891,0.01,54,70,47,320,320,36,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-05-2017,20.58,2128,1174,0,61,69,54,310,310,35.1,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-05-2017,11.41,500,1006,0,66,78,58,230,310,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-05-2017,9.62,4395,309,0,67,77,57,190,180,21.9,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-05-2017,10.74,8005,239,0,74,85,65,180,180,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-05-2017,12.97,4729,2148,0,79,92,67,20,20,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-05-2017,10.51,2682,281,0,65,67,53,40,40,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-05-2017,8.72,6566,647,0,58,65,49,130,120,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-05-2017,8.5,8395,1758,0.65,57,63,55,140,140,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-05-2017,6.71,6359,1683,0,63,70,59,340,330,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-05-2017,9.17,8076,1638,0.02,62,69,57,90,110,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-05-2017,13.42,8544,86,1.14,58,61,56,80,80,23.9,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-05-2017,12.3,4730,954,0.19,64,77,57,300,270,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-05-2017,8.72,2981,981,0,67,73,60,300,190,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-05-2017,8.72,8175,779,0,63,68,58,120,110,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-05-2017,8.5,3047,122,0.29,59,61,56,80,90,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-05-2017,9.4,3968,1595,0,57,60,55,100,120,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-05-2017,6.71,3287,952,0.03,62,73,58,180,131,12.1,20
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-06-2017,9.84,8635,1351,0,68,82,60,260,260,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-06-2017,11.41,4092,1962,0,68,77,57,320,320,23.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-06-2017,11.41,4904,319,0.02,66,76,56,300,320,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-06-2017,6.26,356,1528,0.09,65,70,54,150,150,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-06-2017,7.61,1166,963,0.4,65,71,60,110,120,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-06-2017,11.63,4115,865,0.05,58,60,53,20,30,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-06-2017,9.17,6259,1774,0,58,68,52,160,30,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-06-2017,5.82,5707,1939,0,61,67,54,90,90,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-06-2017,9.4,1783,1584,0,66,84,51,320,290,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-06-2017,11.18,7162,1917,0,74,81,62,180,180,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-06-2017,10.51,5138,1127,0,74,87,66,190,190,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-06-2017,11.18,1090,308,0,80,92,69,190,180,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-06-2017,9.84,4912,1606,0,82,94,72,220,220,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-06-2017,7.16,3469,989,0.3,77,82,64,40,30,17,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-06-2017,9.62,4267,761,0,67,72,61,140,140,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-06-2017,8.5,6342,1683,0.03,66,70,63,100,90,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-06-2017,5.82,5981,1533,0.34,68,73,66,150,140,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-06-2017,15.66,2776,2193,0,72,79,69,180,180,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-06-2017,17.22,4234,2265,1.12,74,79,68,180,180,32,40
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-06-2017,13.65,5176,1967,0.01,75,86,67,230,260,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-06-2017,11.63,3801,1053,0,78,86,69,240,240,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-06-2017,8.5,646,1599,0,74,79,66,180,180,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-06-2017,11.41,2912,2019,0,75,83,71,220,220,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-06-2017,12.08,3454,1317,1.73,78,87,70,310,270,25.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-06-2017,9.62,2764,1635,0,76,82,69,330,330,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-06-2017,11.63,7030,372,0,72,78,64,190,190,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-06-2017,8.95,1332,1988,0.11,70,77,62,190,180,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-06-2017,11.86,3296,891,0,71,82,63,190,190,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-06-2017,16.33,7051,651,0,71,77,67,190,180,33.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-06-2017,14.99,368,359,0,72,80,68,190,190,29.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-07-2017,12.3,8617,2219,0.53,72,78,67,190,180,25.1,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-07-2017,10.07,2644,1973,0,77,89,71,180,180,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-07-2017,7.83,844,1896,0,79,89,71,220,220,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-07-2017,6.49,359,1655,0,77,85,70,20,30,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-07-2017,8.95,803,111,0,76,83,69,130,130,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-07-2017,8.28,4891,2184,0,73,77,69,110,110,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-07-2017,8.95,5491,1462,1.92,73,83,69,300,300,25.9,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-07-2017,10.96,6855,1644,0,77,87,70,270,260,23.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-07-2017,11.41,5695,1382,0,77,83,69,190,190,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-07-2017,12.75,9935,1036,0,75,83,66,180,180,28,34
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-07-2017,9.84,7641,1865,0.16,78,88,73,230,240,23.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-07-2017,13.2,6744,955,0.01,81,91,75,240,240,25.9,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-07-2017,10.96,6076,1802,0.03,84,93,70,340,320,25.1,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-07-2017,9.17,7707,1532,0.21,70,70,65,100,90,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-07-2017,5.82,8504,1577,0.01,73,84,68,170,170,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-07-2017,8.5,6917,375,0,77,83,68,190,170,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-07-2017,9.17,6886,820,0,77,84,71,170,160,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-07-2017,9.4,465,2250,0,78,85,72,190,170,18.1,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-07-2017,11.41,2910,252,0,80,91,75,180,180,21.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-07-2017,9.4,3394,1217,0,84,94,77,190,180,21,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-07-2017,10.74,5601,845,0,86,95,79,230,220,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-07-2017,7.61,5610,61,0.62,84,88,73,330,330,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-07-2017,7.83,3959,1768,0.37,76,81,71,110,110,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-07-2017,11.41,8336,1907,0.78,71,74,64,30,20,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-07-2017,7.38,7455,2067,0,67,72,63,40,40,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-07-2017,7.83,1250,2254,0,70,76,63,190,170,14.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-07-2017,9.84,7817,1681,0,71,78,65,190,200,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-07-2017,6.04,8692,2109,0,76,83,70,140,140,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-07-2017,17,335,209,0.01,73,76,66,40,40,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-07-2017,9.17,8609,1719,0,72,83,62,210,40,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-07-2017,8.5,9554,746,0,75,86,66,180,210,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-08-2017,8.05,5776,1894,0,78,88,69,170,170,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-08-2017,7.38,8551,659,0.01,77,85,71,320,320,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-08-2017,7.61,6140,1812,0,75,83,68,180,180,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-08-2017,11.63,5163,2073,0.06,77,83,73,160,160,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-08-2017,12.75,9579,279,0.27,76,82,71,270,260,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-08-2017,12.3,8913,98,0,73,80,66,310,310,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-08-2017,7.16,2100,1572,0.39,70,72,66,140,130,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-08-2017,8.5,8407,138,0,71,82,66,360,350,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-08-2017,7.61,6458,614,0,74,83,65,170,180,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-08-2017,6.93,6226,151,0,74,82,67,170,170,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-08-2017,10.07,1669,1567,0,74,81,67,180,170,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-08-2017,7.61,6650,1888,0.21,71,78,65,180,180,17,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-08-2017,8.05,1494,170,0,78,87,71,300,330,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-08-2017,7.38,7495,1282,0,76,81,68,180,180,14.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-08-2017,5.82,2691,2143,0.44,73,76,68,250,250,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-08-2017,6.71,3033,1842,0,77,88,70,340,340,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-08-2017,8.95,31,1497,0,75,80,69,140,130,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-08-2017,13.42,754,740,0.27,76,81,73,190,190,23,30
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-08-2017,10.51,2473,2007,0,78,87,73,240,230,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-08-2017,11.41,9353,1509,0,78,85,71,320,310,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-08-2017,10.29,3353,849,0,78,87,70,180,180,23,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-08-2017,14.54,8487,1938,0.17,78,86,74,180,190,31.1,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-08-2017,10.29,2484,214,0.06,78,84,69,280,310,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-08-2017,8.28,9959,440,0,74,84,65,270,270,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-08-2017,6.71,160,2191,0,71,80,64,360,360,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-08-2017,6.49,2223,719,0,71,80,62,180,190,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-08-2017,7.16,4032,135,0,69,80,60,110,110,14.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-08-2017,10.51,2685,1919,0,68,78,60,100,120,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-08-2017,11.86,8135,810,0.57,65,69,62,50,60,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-08-2017,12.75,6783,1463,0.05,67,80,60,350,360,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-08-2017,13.42,5673,1006,0,74,86,65,330,290,21,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-09-2017,10.74,3127,829,0,66,74,56,300,330,17,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-09-2017,9.84,2402,1743,0.54,63,68,54,90,100,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-09-2017,14.09,3361,1769,0.46,63,73,59,90,100,21.9,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-09-2017,13.65,5218,1234,0,70,79,63,180,190,23.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-09-2017,13.65,9231,1956,0,74,81,68,180,190,28,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-09-2017,8.05,5623,1869,0.5,70,74,62,360,350,21.9,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-09-2017,12.97,2799,1722,0,66,74,61,240,240,23,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-09-2017,11.63,8351,11,0,67,75,59,270,270,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-09-2017,11.63,7071,1658,0,65,72,56,360,330,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-09-2017,10.07,9817,1524,0,65,75,57,360,360,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-09-2017,6.49,958,1137,0,67,80,56,20,360,12.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-09-2017,6.26,5861,1086,0,69,80,59,190,220,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-09-2017,8.28,1714,2310,0.4,70,80,61,180,180,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-09-2017,8.05,2723,381,0,72,79,67,190,180,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-09-2017,6.26,5502,537,0,73,81,66,190,190,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-09-2017,5.37,1702,2109,0,73,79,68,160,160,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-09-2017,4.92,9167,900,0,71,78,67,140,150,13,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-09-2017,9.62,6387,704,0,71,77,67,40,60,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-09-2017,18.79,5740,2350,0.26,72,77,69,40,30,29.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-09-2017,17,9884,544,0,75,81,71,10,360,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-09-2017,13.65,5762,1629,0,76,81,71,350,360,21.9,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-09-2017,18.12,2426,583,0,75,83,67,350,350,25.1,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-09-2017,11.41,6775,75,0,77,88,68,350,340,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-09-2017,5.59,6348,317,0,77,92,65,180,50,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-09-2017,5.14,6656,181,0,74,85,65,150,150,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-09-2017,6.26,2411,969,0,71,78,67,140,160,12.1,14
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-09-2017,7.38,7409,854,0,75,87,69,110,110,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-09-2017,17,2570,1805,0,75,80,60,320,330,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-09-2017,6.93,6786,1395,0,62,69,54,270,260,16.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-09-2017,14.09,831,392,0.04,61,67,54,350,350,25.1,31
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-10-2017,6.93,5516,1960,0,58,69,50,230,230,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-10-2017,6.93,3753,1519,0,62,73,52,200,40,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-10-2017,7.83,9396,2341,0,60,70,51,150,140,15,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-10-2017,11.86,2756,604,0,62,72,55,200,190,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-10-2017,12.08,8630,2055,0,69,83,63,240,240,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-10-2017,7.38,9221,1370,0,72,81,66,170,190,14.1,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-10-2017,10.74,5312,961,0,70,79,63,170,190,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-10-2017,14.32,4521,1055,0.04,71,73,70,180,180,23.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-10-2017,16.78,8196,367,0.34,71,76,70,180,170,32,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-10-2017,7.38,3526,1779,0,74,84,66,320,320,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-10-2017,9.4,7598,1288,0.02,68,77,62,90,110,21.9,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-10-2017,15.21,7942,1917,0.08,61,66,54,50,50,23,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-10-2017,11.63,9649,644,0,59,67,53,100,100,19.9,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-10-2017,6.93,9884,1403,0.01,65,74,60,30,30,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-10-2017,10.07,6068,1817,0.01,68,74,65,220,220,21,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-10-2017,16.55,9001,835,0,62,69,46,320,320,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-10-2017,10.51,1530,1660,0,50,60,42,360,360,18.1,23
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-10-2017,10.29,6154,1867,0,58,71,50,260,260,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-10-2017,10.74,300,71,0,61,70,51,220,190,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-10-2017,10.51,4430,2290,0,65,75,56,300,320,19.9,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-10-2017,6.04,6384,365,0,63,76,48,190,190,15,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-10-2017,4.7,6837,363,0,61,72,49,170,180,13,15
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-10-2017,12.75,8460,1783,0,63,73,55,140,140,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-10-2017,21.92,7517,208,0.51,69,74,65,160,160,36,45
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-10-2017,6.49,8058,893,0,63,66,58,330,330,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-10-2017,14.32,8299,1140,0,57,59,50,270,290,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-10-2017,9.62,5815,1669,0,54,61,46,220,200,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-10-2017,11.63,784,188,0,60,68,50,160,180,23,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-10-2017,17.22,172,2095,2.84,63,67,60,240,140,38,46
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-10-2017,19.91,6743,474,0.36,57,62,47,270,290,35.1,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",31-10-2017,14.99,630,1793,0,53,59,44,260,250,23,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-11-2017,5.82,7164,1093,0,49,61,38,150,130,12.1,16
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",02-11-2017,9.4,5688,225,0,63,71,60,170,190,18.1,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",03-11-2017,10.96,8891,1601,0,64,73,51,340,340,28,33
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",04-11-2017,8.5,9728,597,0,53,57,44,360,360,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",05-11-2017,8.72,93,1447,0.05,55,61,51,120,120,13,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",06-11-2017,12.53,436,158,0,62,66,47,310,330,21,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",07-11-2017,12.08,341,1015,0.78,48,50,41,10,20,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",08-11-2017,10.96,8547,966,0,43,48,41,20,20,21,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",09-11-2017,7.16,4672,41,0,46,55,38,240,210,17,21
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",10-11-2017,20.8,7844,1242,0,44,53,25,340,310,32,42
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",11-11-2017,8.72,1610,1666,0,29,38,24,320,310,21.9,29
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",12-11-2017,4.03,8451,676,0,36,46,29,200,210,8.1,10
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",13-11-2017,8.95,6555,606,0.03,43,47,38,20,360,16.1,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",14-11-2017,9.84,2060,1476,0,41,46,36,30,30,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",15-11-2017,9.17,6608,215,0,43,51,36,140,140,15,19
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",16-11-2017,16.33,4129,1162,0.13,52,57,44,270,270,31.1,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",17-11-2017,17.9,6953,759,0,45,48,38,320,330,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",18-11-2017,13.2,6575,1056,0.2,42,57,28,190,190,25.9,35
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",19-11-2017,21.92,3762,1261,0.25,53,58,40,300,300,36.9,50
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",20-11-2017,17.22,6560,404,0,42,47,37,270,280,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",21-11-2017,14.76,3549,1133,0,47,57,40,190,210,23,27
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",22-11-2017,12.3,5213,1216,0.35,50,54,35,310,300,30,38
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",23-11-2017,9.84,9656,1044,0,37,43,31,310,340,23,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",24-11-2017,8.05,927,885,0,40,48,33,200,240,14.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",25-11-2017,9.62,8504,625,0,45,54,37,230,240,16.1,18
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",26-11-2017,15.21,4373,1813,0,48,52,40,320,310,30,36
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",27-11-2017,13.42,7570,241,0,44,52,38,300,310,23,28
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",28-11-2017,9.84,7666,2224,0,42,52,31,190,190,21,25
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",29-11-2017,14.54,2155,2018,0,52,64,40,330,340,25.9,32
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",30-11-2017,6.71,4360,885,0.01,43,53,35,40,50,15,17
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",01-12-2017,10.51,5779,1246,0.01,49,53,38,320,320,21,25
